id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd12689_c0	3-Oxotetradecanoyl-CoA_c0	C35H56N7O18P3S	-4	IQNFBGHLIVBNOU-QSGBVPJFSA-J	CCCCCCCCCCCC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-796.41	C05261	cpd12689
cpd06707_c0	Benzamide_c0	C7H7NO	0	KXDAEFPNCMNJSK-UHFFFAOYSA-N	N=C(O)c1ccccc1	-10.61	C09815	cpd06707
cpd00153_c0	Benzoate_c0	C7H5O2	-1	WPYMKLBDIGXBTP-UHFFFAOYSA-M	O=C([O-])c1ccccc1	-53.05	C00180	cpd00153
cpd11560_c0	10-methyl-trans-undec-2-enoyl-ACP_c0	C23H41N2O8PRS	-1					cpd11560
cpd11561_c0	10-methyl-undecanoyl-ACP_c0	C23H43N2O8PRS	-1					cpd11561
cpd11552_c0	6-methyl-trans-hept-2-enoyl-ACP_c0	C19H33N2O8PRS	-1					cpd11552
cpd00834_c0	Phosphopantetheine_c0	C11H21N2O7PS	-2	JDMUPRLRUUMCTL-VIFPVBQESA-L	CC(C)(COP(=O)(O)O)C(O)C([O-])=NCCC([O-])=NCCS	-347.644	C01134	cpd00834
cpd00515_c0	5-Dehydro-4-deoxy-D-glucarate_c0	C6H6O7	-2	QUURPCHWPQNNGL-ZAFYKAAXSA-L	O=C([O-])C(=O)CC(O)C(O)C(=O)[O-]	-263.36	C00679	cpd00515
cpd01777_c0	Phosphoribosyl-AMP_c0	C15H19N5O14P2	-4	RTQMRTSPTLIIHM-KEOHHSTQSA-J	N=c1c2ncn(C3OC(COP(=O)([O-])[O-])C(O)C3O)c2ncn1C1OC(COP(=O)([O-])[O-])C(O)C1O	-599.22	C02741	cpd01777
cpd02979_c0	phosphoribosylformiminoaicar-phosphate_c0	C15H21N5O15P2	-4	QOUSHGMTBIIAHR-KEOHHSTQSA-J	NC(=O)c1ncn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c1N=CNC1OC(COP(=O)([O-])[O-])C(O)C1O	-651.87	C04896	cpd02979
cpd02711_c0	2-Keto-3-deoxy-6-phosphogluconate_c0	C6H8O9P	-3	OVPRPPOVAXRCED-WVZVXSGGSA-K	O=C([O-])C(=O)CC(O)C(O)COP(=O)([O-])[O-]	-432.64	C04442	cpd02711
cpd08928_c0	L-Threonine phosphate_c0	C4H8NO6P	-2	USRGIUJOYOXOQJ-GBXIJSLDSA-L	CC(OP(=O)([O-])O)C(N)C(=O)[O-]	-336.84	C12147	cpd08928
cpd00139_c0	Glycolate_c0	C2H3O3	-1	AEMRFAOFKBGASW-UHFFFAOYSA-M	O=C([O-])CO	-122.98	C00160	cpd00139
cpd15337_c0	2-Acyl-sn-glycero-3-phosphoethanolamine tetradecanoyl_c0	C19H40NO7P	0			-329.7		cpd15337
cpd03847_c0	Myristic acid_c0	C14H27O2	-1	TUNFSRHWOTWDNC-UHFFFAOYSA-M	CCCCCCCCCCCCCC(=O)[O-]	-67.31	C06424	cpd03847
cpd03918_c0	Adenosyl cobinamide_c0	C58H87CoN16O11	4	SCNFBFINHCZGOV-VUCSARQQSA-M	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(O)=NCC(C)O)C5CC(=N)O)C(C)(CC(=N)O)C4CCC(=N)O)C(C)(CC(=N)O)C3CCC([NH-])=O)C(C)(C)C2CCC(=N)O.[CH2]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co+5]		C06508	cpd03918
cpd00322_c0	L-Isoleucine_c0	C6H13NO2	0	AGPKZVBTJJNPAG-WHFBIAKZSA-N	CCC(C)C(N)C(=O)O	-84.87	C00407	cpd00322
cpd00034_e0	Zn2+_e0	Zn	2	PTFCDOFLOPIGGS-UHFFFAOYSA-N	[Zn+2]		C00038	cpd00034
cpd00034_c0	Zn2+_c0	Zn	2	PTFCDOFLOPIGGS-UHFFFAOYSA-N	[Zn+2]		C00038	cpd00034
cpd15536_c0	Phosphatidylglycerol ditetradecanoyl_c0	C34H66O10P	-1			-419.38		cpd15536
cpd15792_c0	Myristoylcardiolipin (B. subtilis)_c0	C65H124O17P2	-2			-722.58		cpd15792
cpd03126_c0	(2E)-Hexadecenoyl-CoA_c0	C37H60N7O17P3S	-4	JUPAQFRKPHPXLD-MSHHSVQMSA-J	CCCCCCCCCCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-742.34	C05272	cpd03126
cpd00115_c0	dATP_c0	C10H13N5O12P3	-3	SUYVUBYJARFZHO-RRKCRQDMSA-K	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])O1	-634.01	C00131	cpd00115
cpd00177_c0	dADP_c0	C10H13N5O9P2	-2	DAEAPNUQQAICNR-RRKCRQDMSA-L	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)([O-])[O-])O1	-426.01	C00206	cpd00177
cpd11496_c0	4-methyl-3-oxo-hexanoyl-ACP_c0	C18H31N2O9PRS	-1					cpd11496
cpd00288_c0	D-Glucosamine phosphate_c0	C6H13NO8P	-1	XHMJOUIAFHJHBW-IVMDWMLBSA-M	NC1C(O)OC(COP(=O)([O-])O)C(O)C1O	-395.53	C00352	cpd00288
cpd02535_c0	2,3-Dihydroxy-3-methylvalerate_c0	C6H11O4	-1	PDGXJDXVGMHUIR-UJURSFKZSA-M	CCC(C)(O)C(O)C(=O)[O-]	-159.58	C04104	cpd02535
cpd02882_c0	4--1-D-Ribitylamino-5-aminouracil_c0	C9H16N4O6	0	XKQZIXVJVUPORE-RPDRRWSUSA-N	Nc1c(O)nc(O)nc1NCC(O)C(O)C(O)CO	-189.57	C04732	cpd02882
cpd02656_c0	6-7-Dimethyl-8--1-D-ribityllumazine_c0	C13H17N4O6	-1	SXDXRJZUAJBNFL-XKSSXDPKSA-M	Cc1nc2c([O-])nc(=O)nc-2n(CC(O)C(O)C(O)CO)c1C	-124.62	C04332	cpd02656
cpd15700_c0	Diisohexadecanoylphosphatidylethanolamine_c0	C37H74NO8P	0			-344.85		cpd15700
cpd02227_c0	S-Ribosylhomocysteine_c0	C9H17NO6S	0	IQFWYNFDWRYSRA-OEQWSMLSSA-N	NC(CCSCC1OC(O)C(O)C1O)C(=O)O	-212.38	C03539	cpd02227
cpd00161_c0	L-Threonine_c0	C4H9NO3	0	AYFVYJQAPQTCCC-GBXIJSLDSA-N	CC(O)C(N)C(=O)O	-124.34	C00188	cpd00161
cpd00117_c0	D-Alanine_c0	C3H7NO2	0	QNAYBMKLOCPYGJ-UWTATZPHSA-N	CC(N)C(=O)O	-87.92	C00133	cpd00117
cpd00186_c0	D-Glutamate_c0	C5H8NO4	-1	WHUUTDBJXJRKMK-GSVOUGTGSA-M	NC(CCC(=O)[O-])C(=O)O	-164.13	C00217	cpd00186
cpd00094_c0	2-Oxobutyrate_c0	C4H5O3	-1	TYEYBOSBBBHJIV-UHFFFAOYSA-M	CCC(=O)C(=O)[O-]	-111.07	C00109	cpd00094
cpd15341_c0	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0)_c0	C23H48NO7P	0			-323.22		cpd15341
cpd00062_c0	UTP_c0	C9H12N2O15P3	-3	PGAVKCOVUIYSFO-XVFCMESISA-K	O=c1nc([O-])ccn1C1OC(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])C(O)C1O	-813.77	C00075	cpd00062
cpd00026_c0	UDP-glucose_c0	C15H22N2O17P2	-2	HSCJRCZFDFQWRP-JZMIEXBBSA-L	O=c1nc([O-])ccn1C1OC(COP(=O)([O-])OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O	-762.55	C00029	cpd00026
cpd00214_e0	Palmitate_e0	C16H31O2	-1	IPCSVZSSVZVIGE-UHFFFAOYSA-M	CCCCCCCCCCCCCCCC(=O)[O-]	-64.07	C00249	cpd00214
cpd02345_c0	L-Glutamate1-semialdehyde_c0	C5H9NO3	0	MPUUQNGXJSEWTF-BYPYZUCNSA-N	NC(C=O)CCC(=O)O	-111.43	C03741	cpd02345
cpd00119_e0	L-Histidine_e0	C6H9N3O2	0	HNDVDQJCIGZPNO-YFKPBYRVSA-N	NC(Cc1cnc[nH]1)C(=O)O	-45.63	C00135	cpd00119
cpd17043_c0	RNA transcription_c0	null	0					cpd17043
cpd01716_c0	3-Dehydroshikimate_c0	C7H7O5	-1	SLWWJZMPHJJOPH-PHDIDXHHSA-M	O=C([O-])C1=CC(=O)C(O)C(O)C1	-166.28	C02637	cpd01716
cpd11593_e0	ala-L-asp-L_e0	C7H11N2O5	-1	XAEWTDMGFGHWFK-IMJSIDKUSA-M	CC(N)C(O)=NC(CC(=O)[O-])C(=O)O	-196.52		cpd11593
cpd11593_c0	ala-L-asp-L_c0	C7H11N2O5	-1	XAEWTDMGFGHWFK-IMJSIDKUSA-M	CC(N)C(O)=NC(CC(=O)[O-])C(=O)O	-196.52		cpd11593
cpd00077_c0	Catechol_c0	C6H6O2	0	YCIMNLLNPGFGHC-UHFFFAOYSA-N	Oc1ccccc1O	-49.38	C00090	cpd00077
cpd01630_c0	cis,cis-Muconate_c0	C6H4O4	-2	TXXHDPDFNKHHGW-CCAGOZQPSA-L	O=C([O-])C=CC=CC(=O)[O-]	-122.92	C02480	cpd01630
cpd00638_c0	Deamido-NAD_c0	C21H24N6O15P2	-2	SENPVEZBRZQVST-HISDBWNOSA-L	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OCC2OC([n+]3cccc(C(=O)[O-])c3)C(O)C2O)C(O)C1O	-572.03	C00857	cpd00638
cpd11475_c0	(2E)-Decenoyl-[acp]_c0	C21H37N2O8PRS	-2				C05754	cpd11475
cpd00145_c0	Hydroxypyruvate_c0	C3H3O4	-1	HHDDCCUIIUWNGJ-UHFFFAOYSA-M	O=C([O-])C(=O)CO	-148.92	C00168	cpd00145
cpd01571_c0	2',3'-Cyclic CMP_c0	C9H11N3O7P	-1	NMPZCCZXCOMSDQ-XVFCMESISA-M	N=c1ccn(C2OC(CO)C3OP(=O)(O)OC32)c([O-])n1	-280.96	C02354	cpd01571
cpd03454_c0	3'-CMP_c0	C9H12N3O8P	-2	UOOOPKANIPLQPU-XVFCMESISA-L	N=c1ccn(C2OC(CO)C(OP(=O)([O-])O)C2O)c([O-])n1	-345.38	C05822	cpd03454
cpd01973_c0	4-Guanidinobutanamide_c0	C5H13N4O	1	YHVFECVVGNXFKO-UHFFFAOYSA-O	N=C(N)NCCCC(=[NH2+])O	-30.16	C03078	cpd01973
cpd00762_c0	4-Guanidinobutanoate_c0	C5H11N3O2	0	TUHVEAJXIMEOSA-UHFFFAOYSA-N	N=C(N)NCCCC(=O)O	-72.6	C01035	cpd00762
cpd00182_c0	Adenosine_c0	C10H13N5O4	0	OIRDTQYFTABQOQ-KQYNXXCUSA-N	Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O	-45.35	C00212	cpd00182
cpd00105_c0	D-Ribose_c0	C5H10O5	0	HMFHBZSHGGEWLO-AIHAYLRMSA-N	OCC1OC(O)C(O)C1O	-181.62	C00121	cpd00105
cpd01217_c0	Xanthosine_c0	C10H12N4O6	0	UBORTCNDUKBEOP-UUOKFMHZSA-N	OCC1OC(n2cnc3c(O)nc(O)nc32)C(O)C1O	-151.93	C01762	cpd01217
cpd01982_c0	5-Phosphoribosylamine_c0	C5H11NO7P	-1	SKCBPEVYGOQGJN-TXICZTDVSA-M	NC1OC(COP(=O)([O-])O)C(O)C1O	-358.87	C03090	cpd01982
cpd08288_c0	2-phospho-4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0	C14H22N3O17P3	-4	HTJXTKBIUVFUAR-XHIBXCGHSA-J	CC(CO)(OP(=O)([O-])[O-])C(O)COP(=O)(O)OP(=O)([O-])OCC1OC(n2ccc(=N)nc2[O-])C(O)C1O	-858.59	C11436	cpd08288
cpd00289_c0	Geranylgeranyl diphosphate_c0	C20H34O7P2	-2	OINNEUNVOZHBOX-QIRCYJPOSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-354.91	C00353	cpd00289
cpd15799_c0	Isohexadecanoylcardiolipin (B. subtilis)_c0	C73H140O17P2	-2			-716.86		cpd15799
cpd15277_c0	Palmitoyl-ACP_c0	C27H51N2O8PRS	-2					cpd15277
cpd15421_c0	CDP-1,2-dioctadecanoylglycerol_c0	C48H87N3O15P2	-2	PDCWLWQTNQCGRI-IGIWICMZSA-L	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OP(=O)(O)OCC1OC(n2ccc(=N)nc2[O-])C(O)C1O)OC(=O)CCCCCCCCCCCCCCCCC	-631.12		cpd15421
cpd02991_c0	phosphoribulosylformimino-AICAR-phosphate_c0	C15H22N5O15P2	-3	BLKFNHOCHNCLII-GHVQHMAVSA-J	NC(=O)c1ncn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c1NC=NCC(=O)C(O)C(O)COP(=O)([O-])[O-]	-651.25	C04916	cpd02991
cpd15684_c0	CDP-1,2-dianteisoheptadecanoylglycerol_c0	C46H83N3O15P2	-2			-637.98		cpd15684
cpd15690_c0	Dianteisoheptadecanoylphosphatidylserine_c0	C40H76NO10P	-2			-422.26		cpd15690
cpd00184_c0	Thymidine_c0	C10H14N2O5	0	IQFYYKKMVGJFEH-XLPZGREQSA-N	Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1O	-145.84	C00214	cpd00184
cpd00151_c0	Thymine_c0	C5H6N2O2	0	RWQNBRDOKXIBIV-UHFFFAOYSA-N	Cc1cnc(O)nc1O	-61.48	C00178	cpd00151
cpd00509_c0	deoxyribose-1-phosphate_c0	C5H9O7P	-2	KBDKAJNTYKVSEK-VPENINKCSA-L	O=P([O-])([O-])OC1CC(O)C(CO)O1	-354.28	C00672	cpd00509
cpd11481_c0	R-3-hydroxypalmitoyl-acyl-carrierprotein-_c0	C27H51N2O9PRS	-1				C04633	cpd11481
cpd11485_c0	3-oxohexadecanoyl-acp_c0	C27H50N2O9PRS	-2				C05762	cpd11485
cpd00293_c0	N-Acetyl-D-glucosamine 6-phosphate_c0	C8H14NO9P	-2	BRGMHAYQAZFZDJ-RTRLPJTCSA-L	CC([O-])=NC1C(O)OC(COP(=O)([O-])O)C(O)C1O	-425.13	C00357	cpd00293
cpd01947_c0	BDOH_c0	C4H10O2	0	OWBTYPJTUOEWEK-QWWZWVQMSA-N	CC(O)C(C)O	-80.14	C03044	cpd01947
cpd00361_c0	ACTN_c0	C4H8O2	0	ROWKJAVDOGWPAT-GSVOUGTGSA-N	CC(=O)C(C)O	-72.12	C00466	cpd00361
cpd11508_c0	10-methyl-3-oxo-dodecanoyl-ACP_c0	C24H43N2O9PRS	-1					cpd11508
cpd11579_e0	ethanesulfonate_e0	C2H5O3S	-1	CCIVGXIOQKPBKL-UHFFFAOYSA-M	CCS(=O)(=O)[O-]	-125.782		cpd11579
cpd11579_c0	ethanesulfonate_c0	C2H5O3S	-1	CCIVGXIOQKPBKL-UHFFFAOYSA-M	CCS(=O)(=O)[O-]	-125.782		cpd11579
cpd03375_c0	3-Hydroxypropanoyl-CoA_c0	C24H37N7O18P3S	-3	BERBFZCUSMQABM-IEXPHMLFSA-J	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CCO	-820.44	C05668	cpd03375
cpd00663_c0	Acrylyl-CoA_c0	C24H35N7O17P3S	-3	POODSGUMUCVRTR-IEXPHMLFSA-J	C=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-764.06	C00894	cpd00663
cpd00210_e0	Taurine_e0	C2H7NO3S	0	XOAAWQZATWQOTB-UHFFFAOYSA-N	NCCS(=O)(=O)O	-126.763	C00245	cpd00210
cpd00210_c0	Taurine_c0	C2H7NO3S	0	XOAAWQZATWQOTB-UHFFFAOYSA-N	NCCS(=O)(=O)O	-126.763	C00245	cpd00210
cpd02311_c0	4-Imidazolone-5-propanoate_c0	C6H6N2O3	-2	MYNHYKDPSRPBNZ-UHFFFAOYSA-M	O=C([O-])CC[c-]1nc[nH]c1=O	-86.31	C03680	cpd02311
cpd00281_c0	GABA_c0	C4H9NO2	0	BTCSSZJGUNDROE-UHFFFAOYSA-N	NCCCC(=O)O	-84.49	C00334	cpd00281
cpd08375_c0	Cobalt-precorrin 8_c0	C45H53CoN4O14	-5	DPVDDBUQBNNVPO-WTEINHRPSA-G	CC1=C2[N-]C(C)(C3N=C(C(C)C4=NC(C)(CC5=C(CCC(=O)[O-])C(C)(CC(=O)[O-])C1=N5)C(C)=C4CCC(=O)[O-])C(C)(CCC(=O)[O-])C3CC(=O)[O-])C(C)(CC(=O)O)C2CCC(=O)[O-].[Co+2]		C11545	cpd08375
cpd03421_c0	Cobyrinate_c0	C45H55CoN4O14	-3	LJIADSVNZPDEQI-OKJGWHJPSA-F	CC1=C2N=C(C=C3N=C(C(C)=C4[N-]C(C)(C5N=C1C(C)(CCC(=O)[O-])C5CC(=O)[O-])C(C)(CC(=O)[O-])C4CCC(=O)[O-])C(C)(CC(=O)[O-])C3CCC(=O)[O-])C(C)(C)C2CCC(=O)[O-].[Co+6]		C05773	cpd03421
cpd15302_c0	glycogen(n-1)_c0	C24H42O21	0			-693.72		cpd15302
cpd00155_c0	Glycogen_c0	C30H52O26	0	BYSGBSNPRWKUQH-UJDJLXLFSA-N	OCC1OC(OCC2OC(OC3C(CO)OC(O)C(O)C3O)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O	-693.72	C00182	cpd00155
cpd15605_e0	Gly-Phe_e0	C11H14N2O3	0					cpd15605
cpd15323_c0	1-Acyl-sn-glycero-3-phosphoglycerol octadecanoyl_c0	C24H48O9P	-1			-394.89		cpd15323
cpd00412_c0	Deoxyuridine_c0	C9H12N2O5	0	MXHRCPNRJAMMIM-SHYZEUOFSA-N	O=c1nc(O)ccn1C1CC(O)C(CO)O1	-145.43	C00526	cpd00412
cpd00299_c0	dUMP_c0	C9H11N2O8P	-2	JSRLJPSBLDHEIO-SHYZEUOFSA-L	O=c1nc([O-])ccn1C1CC(O)C(COP(=O)([O-])O)O1	-357.93	C00365	cpd00299
cpd00781_c0	5-Dehydrogluconate_c0	C6H9O7	-1	IZSRJDGCGRAUAR-MROZADKFSA-M	O=C([O-])C(O)C(O)C(O)C(=O)CO	-260.64	C01062	cpd00781
cpd15603_c0	Gly-Cys_c0	C5H10N2O3S	0					cpd15603
cpd11435_c0	fa1coa_c0	C35H59N7O17P3S	-3			-768.2		cpd11435
cpd15673_c0	1-isotetradecanoyl-sn-glycerol 3-phosphate_c0	C17H34O7P	-1			-348.5		cpd15673
cpd12115_c0	Arabinan_c0	C15H26O13	0				C02474	cpd12115
cpd00224_c0	L-Arabinose_c0	C5H10O5	0	PYMYPHUHKUWMLA-VAYJURFESA-N	O=CC(O)C(O)C(O)CO	-179.54	C00259	cpd00224
cpd15330_c0	1-tetradec-7-enoyl-sn-glycerol 3-phosphate_c0	C17H32O7P	-1			-324.33		cpd15330
cpd15298_c0	tetradecenoate_c0	C14H25O2	-1			-45.61		cpd15298
cpd00264_e0	Spermidine_e0	C7H22N3	3	ATHGHQPFGPMSJY-UHFFFAOYSA-Q	[NH3+]CCCC[NH2+]CCC[NH3+]	4.79	C00315	cpd00264
cpd00264_c0	Spermidine_c0	C7H22N3	3	ATHGHQPFGPMSJY-UHFFFAOYSA-Q	[NH3+]CCCC[NH2+]CCC[NH3+]	4.79	C00315	cpd00264
cpd00110_c0	Cytochrome c2+_c0	C42H52FeN8O6S2	4				C00126	cpd00110
cpd00109_c0	Cytochrome c3+_c0	C42H52FeN8O6S2	5				C00125	cpd00109
cpd00136_c0	4-Hydroxybenzoate_c0	C7H5O3	-1	FJKROLUGYXJWQN-UHFFFAOYSA-M	O=C(O)c1ccc([O-])cc1	-92.53	C00156	cpd00136
cpd02172_c0	Solanesyl diphosphate_c0	C45H74O7P2	-2	IVLBHBFTRNVIAP-MEGGAXOGSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-214.46	C04145	cpd02172
cpd02419_c0	Nonaprenyl-4-hydroxybenzoate_c0	C52H77O3	-1	YKKKMRBEPIZPBH-XWEAJCOCSA-M	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cc(C(=O)O)ccc1[O-]	157.03	C03885	cpd02419
cpd15417_c0	CDP-1,2-didodecanoylglycerol_c0	C36H63N3O15P2	-2			-650.56		cpd15417
cpd15354_c0	2-hexadec-9-enoyl-sn-glycerol 3-phosphate_c0	C19H36O7P	-1			-321.09		cpd15354
cpd00532_c0	O2-_c0	O2	-1	OUUQCZGPVNCOIJ-UHFFFAOYSA-M	[O][O-]	6.9	C00704	cpd00532
cpd11480_c0	D-3-Hydroxydodecanoyl-[acp]_c0	C23H43N2O9PRS	-2				C05757	cpd11480
cpd02083_c0	CoproporphyrinogenIII_c0	C36H40N4O8	-4	NIUVHXTXUXOFEB-UHFFFAOYSA-J	Cc1c2[nH]c(c1CCC(=O)[O-])Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(C)c1CCC(=O)[O-])C2		C03263	cpd02083
cpd00791_c0	ProtoporphyrinogenIX_c0	C34H38N4O4	-2	UHSGPDMIQQYNAX-UHFFFAOYSA-L	C=Cc1c2[nH]c(c1C)Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(C)c1CCC(=O)[O-])Cc1[nH]c(c(C)c1C=C)C2		C01079	cpd00791
cpd00190_c0	beta-D-Glucose_c0	C6H12O6	0	WQZGKKKJIJFFOK-VFUOTHLCSA-N	OCC1OC(O)C(O)C(O)C1O	-218.28	C00221	cpd00190
cpd00681_c0	Choline sulfate_c0	C5H13NO4S	0			-102.31	C00919	cpd00681
cpd11525_c0	7-methyl-3-oxo-octanoyl-ACP_c0	C20H35N2O9PRS	-1					cpd11525
cpd11526_c0	7-methyl-3-hydroxy-octanoyl-ACP_c0	C20H37N2O9PRS	-1					cpd11526
cpd04122_c0	Aminoacetaldehyde_c0	C2H6NO	1	LYIIBVSRGJSHAV-UHFFFAOYSA-O	[NH3+]CC=O	-35.03	C06735	cpd04122
cpd00156_c0	L-Valine_c0	C5H11NO2	0	KZSNJWFQEVHDMF-BYPYZUCNSA-N	CC(C)C(N)C(=O)O	-86.49	C00183	cpd00156
cpd02775_c0	4-Amino-5-phosphomethyl-2-methylpyrimidine_c0	C6H8N3O4P	-2	PKYFHKIYHBRTPI-UHFFFAOYSA-L	Cc1ncc(COP(=O)([O-])[O-])c(=N)[nH]1	-204.04	C04556	cpd02775
cpd02074_c0	2-Oxo-6-aminocaproate_c0	C6H11NO3	0	GWENQMVPLJAMAE-UHFFFAOYSA-N	NCCCCC(=O)C(=O)O	-108.81	C03239	cpd02074
cpd00922_c0	delta1-Piperideine-2-carboxylate_c0	C6H8NO2	-1	GEJXSVNGWOSZPC-UHFFFAOYSA-M	O=C([O-])C1=NCCCC1	-57.53	C04092	cpd00922
cpd01441_c0	Acetyl-maltose_c0	C14H24O12	0	QBQSGZSHVKFNMZ-SASNSOKNSA-N	CC(=O)OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O	-414.21	C02130	cpd01441
cpd11587_c0	Ala-Gln_c0	C8H15N3O4	0	HJCMDXDYPOUFDY-WHFBIAKZSA-N	CC(N)C(O)=NC(CCC(=N)O)C(=O)O	-152.46		cpd11587
cpd02835_c0	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine_c0	C43H75N3O20P2	-2	KOJCFMYSTWNMQW-RUAJDYCTSA-L	CCCCCCCCCCCC(O)CC(=O)OC1C(O)C(CO)OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)C1N=C([O-])CC(O)CCCCCCCCCCC	-831.55	C04652	cpd02835
cpd02930_c0	Lipid X_c0	C34H64NO12P	-2	HEHQDWUWJVPREQ-XQJZMFRCSA-L	CCCCCCCCCCCC(O)CC(=O)OC1C(O)C(CO)OC(OP(=O)([O-])O)C1N=C([O-])CC(O)CCCCCCCCCCC	-499.78	C04824	cpd02930
cpd03724_e0	Ferrichrome_e0	C27H42FeN9O12	0	GGUNGDGGXMHBMJ-OCIDDWSYSA-N	CC(=O)N([O-])CCCC1N=C(O)CN=C(O)CN=C(O)CN=C(O)C(CCCN([O-])C(C)=O)N=C(O)C(CCCN([O-])C(C)=O)N=C1O.[Fe+3]		C06228	cpd03724
cpd03724_c0	Ferrichrome_c0	C27H42FeN9O12	0	GGUNGDGGXMHBMJ-OCIDDWSYSA-N	CC(=O)N([O-])CCCC1N=C(O)CN=C(O)CN=C(O)CN=C(O)C(CCCN([O-])C(C)=O)N=C(O)C(CCCN([O-])C(C)=O)N=C1O.[Fe+3]		C06228	cpd03724
cpd00705_c0	L-2-Aminoadipate_c0	C6H10NO4	-1	OYIFNHCXNCRBQI-BYPYZUCNSA-M	NC(CCCC(=O)[O-])C(=O)O	-162.51	C00956	cpd00705
cpd00269_c0	2-Oxoadipate_c0	C6H6O5	-2	FGSBNBBHOZHUBO-UHFFFAOYSA-L	O=C([O-])CCCC(=O)C(=O)[O-]	-187.28	C00322	cpd00269
cpd02685_c0	N-acetyl-LL-2,6-diaminopimelate_c0	C9H15N2O5	-1	KYVLWJXMCBZDRL-BQBZGAKWSA-M	CC([O-])=NC(CCCC(N)C(=O)O)C(=O)O	-193.28	C04390	cpd02685
cpd00355_c0	Nicotinamide ribonucleotide_c0	C11H14N2O8P	-1	DAYLJWODMCOQEW-TURQNECASA-M	N=C([O-])c1ccc[n+](C2OC(COP(=O)([O-])O)C(O)C2O)c1	-337.74	C00455	cpd00355
cpd02016_c0	N-Ribosylnicotinamide_c0	C11H15N2O5	1	JLEBZPBDRKPWTD-TURQNECASA-O	N=C(O)c1ccc[n+](C2OC(CO)C(O)C2O)c1	-125.24	C03150	cpd02016
cpd11583_c0	Ala-Leu_c0	C9H18N2O3	0	RDIKFPRVLJLMER-BQBZGAKWSA-N	CC(C)CC(N=C(O)C(C)N)C(=O)O	-115.64		cpd11583
cpd01572_c0	2',3'-Cyclic UMP_c0	C9H10N2O8P	-1	HWDMHJDYMFRXOX-XVFCMESISA-M	O=c1nc([O-])ccn1C1OC(CO)C2OP(=O)(O)OC21	-333.35	C02355	cpd01572
cpd00989_c0	3'-UMP_c0	C9H11N2O9P	-2	FOGRQMPFHUHIGU-XVFCMESISA-L	O=c1nc([O-])ccn1C1OC(CO)C(OP(=O)([O-])O)C1O	-397.77	C01368	cpd00989
cpd00637_e0	D-Methionine_e0	C5H11NO2S	0	FFEARJCKVFRZRR-SCSAIBSYSA-N	CSCCC(N)C(=O)O	-75.91	C00855	cpd00637
