id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd03918_c0	Adenosyl cobinamide_c0	C58H87CoN16O11	4	SCNFBFINHCZGOV-VUCSARQQSA-M	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(O)=NCC(C)O)C5CC(=N)O)C(C)(CC(=N)O)C4CCC(=N)O)C(C)(CC(=N)O)C3CCC([NH-])=O)C(C)(C)C2CCC(=N)O.[CH2]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co+5]		C06508	cpd03918
cpd03919_c0	Adenosyl cobinamide phosphate_c0	C58H86CoN16O14P	2	MQCMBMUJJHSGIF-QMUWONGRSA-K	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(O)=NCC(C)OP(=O)(O)O)C5CC(=N)O)C(C)(CC(=N)O)C4CCC(=N)[O-])C(C)(CC(=N)O)C3CCC([NH-])=O)C(C)(C)C2CCC(=N)[O-].[CH2]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co+2]		C06509	cpd03919
cpd00428_c0	2-Oxopropanal_c0	C3H4O2	0	AIJULSRZWUXGPQ-UHFFFAOYSA-N	CC(=O)C=O	-59.99	C00546	cpd00428
cpd00039_c0	L-Lysine_c0	C6H15N2O2	1	KDXKERNSBIXSRK-YFKPBYRVSA-O	NC(CCCC[NH3+])C(=O)O	-84.04	C00047	cpd00039
cpd00525_c0	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate_c0	C28H39N5O23P2	-4	OJZCATPXPWFLHF-HPUCEMLMSA-J	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C([O-])=NC(CCC(=O)[O-])C(=O)O	-958.02	C00692	cpd00525
cpd02861_c0	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysine_c0	C34H52N7O24P2	-3	RLNOPSGEZLGFAH-OCMBHFTRSA-K	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C(O)=NC(CCC(=O)[O-])C(O)=NC(CCCCN)C(=O)O	-984.91	C04700	cpd02861
cpd03126_c0	(2E)-Hexadecenoyl-CoA_c0	C37H60N7O17P3S	-4	JUPAQFRKPHPXLD-MSHHSVQMSA-J	CCCCCCCCCCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-742.34	C05272	cpd03126
cpd00115_c0	dATP_c0	C10H13N5O12P3	-3	SUYVUBYJARFZHO-RRKCRQDMSA-K	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])O1	-634.01	C00131	cpd00115
cpd00177_c0	dADP_c0	C10H13N5O9P2	-2	DAEAPNUQQAICNR-RRKCRQDMSA-L	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)([O-])[O-])O1	-426.01	C00206	cpd00177
cpd00301_c0	Sterol_c0	C17H28O	0	FPXSXMFOYWRHDX-UHFFFAOYSA-N	OC1CCC2C(CCC3C4CCCC4CCC23)C1	10.74	C00370	cpd00301
cpd11624_c0	Lecithin_c0	C10H18NO8PR2	0				C00157	cpd11624
cpd02601_c0	2-Lysolecithin_c0	C9H19NO7PR	0				C04230	cpd02601
cpd11979_c0	Steryl ester_c0	C18H27O2R	0				C01958	cpd11979
cpd03227_c0	5beta-Cholestane-3alpha,7alpha,26-triol_c0	C27H48O3	0	OQIJRBFRXGIHMI-UGMUFZQESA-N	CC(CO)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	-79.88	C05444	cpd03227
cpd03228_c0	3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al_c0	C27H46O3	0	YWGOKHMOJTZGBN-UGMUFZQESA-N	CC(C=O)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	-70.4	C05445	cpd03228
cpd02535_c0	2,3-Dihydroxy-3-methylvalerate_c0	C6H11O4	-1	PDGXJDXVGMHUIR-UJURSFKZSA-M	CCC(C)(O)C(O)C(=O)[O-]	-159.58	C04104	cpd02535
cpd02882_c0	4--1-D-Ribitylamino-5-aminouracil_c0	C9H16N4O6	0	XKQZIXVJVUPORE-RPDRRWSUSA-N	Nc1c(O)nc(O)nc1NCC(O)C(O)C(O)CO	-189.57	C04732	cpd02882
cpd11225_c0	3-4-dihydroxy-2-butanone4-phosphate_c0	C4H7O6P	-2	OKYHYXLCTGGOLM-SCSAIBSYSA-L	CC(=O)C(O)COP(=O)([O-])[O-]	-320.85	C15556	cpd11225
cpd02656_c0	6-7-Dimethyl-8--1-D-ribityllumazine_c0	C13H17N4O6	-1	SXDXRJZUAJBNFL-XKSSXDPKSA-M	Cc1nc2c([O-])nc(=O)nc-2n(CC(O)C(O)C(O)CO)c1C	-124.62	C04332	cpd02656
cpd15700_c0	Diisohexadecanoylphosphatidylethanolamine_c0	C37H74NO8P	0			-344.85		cpd15700
cpd03331_c0	PLCT_c0	C9H9O3	-1	VOXXWSYKYCBWHO-UHFFFAOYSA-M	O=C([O-])C(O)Cc1ccccc1	-86.3	C05607	cpd03331
cpd14972_c0	(E)-Cinnamoyl-CoA_c0	C30H39N7O17P3S	-3	JVNVHNHITFVWIX-KZKUDURGSA-J	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)C=Cc1ccccc1	-731.35	C16256	cpd14972
cpd00333_c0	(E)-Cinnamate_c0	C9H7O2	-1	WBYWAXJHAXSJNI-VOTSOKGWSA-M	O=C([O-])C=Cc1ccccc1	-32.27	C00423	cpd00333
cpd14973_c0	(R)-Phenyllactyl-CoA_c0	C30H41N7O18P3S	-3	FKMUDVUPQINOSF-PXTFLUNESA-J	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)C(O)Cc1ccccc1	-785.38	C16257	cpd14973
cpd00154_c0	Xylose_c0	C5H10O5	0	SRBFZHDQGSBBOR-LECHCGJUSA-N	OC1COC(O)C(O)C1O	-180.06	C00181	cpd00154
cpd00259_c0	D-Lyxulose_c0	C5H10O5	0	ZAQJHHRNXZUBTE-WUJLRWPWSA-N	O=C(CO)C(O)C(O)CO	-181	C00310	cpd00259
cpd01770_c0	N6-Acetyl-L-lysine_c0	C8H16N2O3	0	DTERQYGMUDWYAZ-UHFFFAOYSA-N	CC(O)=NCCCCC(N)C(=O)O	-113.64	C02727	cpd01770
cpd03291_c0	2-Oxo-6-acetamidocaproate_c0	C8H12NO4	-1	NGCXIFFZXAZRAF-UHFFFAOYSA-M	CC([O-])=NCCCCC(=O)C(=O)O	-138.41	C05548	cpd03291
cpd00325_c0	Progesterone_c0	C21H30O2	0	RJKFOVLPORLFTN-LEKSSAKUSA-N	CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	-15.54	C00410	cpd00325
cpd03260_c0	5beta-Pregnane-3,20-dione_c0	C21H32O2	0	XMRPGKVKISIQBV-XWOJZHJZSA-N	CC(=O)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C	-33.37	C05479	cpd03260
cpd00609_c0	D-Glucarate_c0	C6H8O8	-2	DSLZVSRJTYRBFB-LLEIAEIESA-L	O=C([O-])C(O)C(O)C(O)C(O)C(=O)[O-]	-311.88	C00818	cpd00609
cpd02439_c0	2-Dehydro-3-deoxy-D-glucarate_c0	C6H6O7	-2	QUURPCHWPQNNGL-OKKQSCSOSA-L	O=C([O-])C(=O)CC(O)C(O)C(=O)[O-]	-263.36	C03921	cpd02439
cpd00293_c0	N-Acetyl-D-glucosamine 6-phosphate_c0	C8H14NO9P	-2	BRGMHAYQAZFZDJ-RTRLPJTCSA-L	CC([O-])=NC1C(O)OC(COP(=O)([O-])O)C(O)C1O	-425.13	C00357	cpd00293
cpd02611_c0	N-Acetyl-D-glucosamine1-phosphate_c0	C8H14NO9P	-2	FZLJPEPAYPUMMR-UOLFYFMNSA-L	CC([O-])=NC1C(OP(=O)([O-])O)OC(CO)C(O)C1O	-425.13	C04256	cpd02611
cpd00161_c0	L-Threonine_c0	C4H9NO3	0	AYFVYJQAPQTCCC-GBXIJSLDSA-N	CC(O)C(N)C(=O)O	-124.34	C00188	cpd00161
cpd00094_c0	2-Oxobutyrate_c0	C4H5O3	-1	TYEYBOSBBBHJIV-UHFFFAOYSA-M	CCC(=O)C(=O)[O-]	-111.07	C00109	cpd00094
cpd15341_c0	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0)_c0	C23H48NO7P	0			-323.22		cpd15341
cpd09790_c0	3-Methylsalicylaldehyde_c0	C8H8O2	0	IPPQNXSAJZOTJZ-UHFFFAOYSA-N	Cc1cccc(C=O)c1O	-41.46	C14087	cpd09790
cpd09791_c0	3-Methylsalicylate_c0	C8H7O3	-1	WHSXTWFYRGOBGO-UHFFFAOYSA-M	Cc1cccc(C(=O)O)c1[O-]	-94.16	C14088	cpd09791
cpd00216_c0	Chorismate_c0	C10H8O6	-2	WTFXTQVDAKGDEY-HTQZYQBOSA-L	C=C(OC1C=C(C(=O)[O-])C=CC1O)C(=O)[O-]	-169.49	C00251	cpd00216
cpd00062_c0	UTP_c0	C9H12N2O15P3	-3	PGAVKCOVUIYSFO-XVFCMESISA-K	O=c1nc([O-])ccn1C1OC(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])C(O)C1O	-813.77	C00075	cpd00062
cpd17043_c0	RNA transcription_c0	null	0					cpd17043
cpd01709_c0	2-Hydroxyglutarate_c0	C5H6O5	-2	HWXBTNAVRSUOJR-UHFFFAOYSA-L	O=C([O-])CCC(O)C(=O)[O-]	-199.38	C02630	cpd01709
cpd01716_c0	3-Dehydroshikimate_c0	C7H7O5	-1	SLWWJZMPHJJOPH-PHDIDXHHSA-M	O=C([O-])C1=CC(=O)C(O)C(O)C1	-166.28	C02637	cpd01716
cpd01630_c0	cis,cis-Muconate_c0	C6H4O4	-2	TXXHDPDFNKHHGW-CCAGOZQPSA-L	O=C([O-])C=CC=CC(=O)[O-]	-122.92	C02480	cpd01630
cpd00145_c0	Hydroxypyruvate_c0	C3H3O4	-1	HHDDCCUIIUWNGJ-UHFFFAOYSA-M	O=C([O-])C(=O)CO	-148.92	C00168	cpd00145
cpd01466_c0	Maleylpyruvate_c0	C7H4O6	-2	AZCFLHZUFANAOR-UPHRSURJSA-L	O=C([O-])C=CC(=O)CC(=O)C(=O)[O-]	-196.42	C02167	cpd01466
cpd01653_c0	3-Fumarylpyruvate_c0	C7H4O6	-2	AZCFLHZUFANAOR-OWOJBTEDSA-L	O=C([O-])C=CC(=O)CC(=O)C(=O)[O-]	-196.42	C02514	cpd01653
cpd01571_c0	2',3'-Cyclic CMP_c0	C9H11N3O7P	-1	NMPZCCZXCOMSDQ-XVFCMESISA-M	N=c1ccn(C2OC(CO)C3OP(=O)(O)OC32)c([O-])n1	-280.96	C02354	cpd01571
cpd03454_c0	3'-CMP_c0	C9H12N3O8P	-2	UOOOPKANIPLQPU-XVFCMESISA-L	N=c1ccn(C2OC(CO)C(OP(=O)([O-])O)C2O)c([O-])n1	-345.38	C05822	cpd03454
cpd00805_c0	D-Tagatose 6-phosphate_c0	C6H11O9P	-2	BGWGXPAPYGQALX-OEXCPVAWSA-L	O=P([O-])([O-])OCC1OC(O)(CO)C(O)C1O	-431.67	C01097	cpd00805
cpd02371_c0	D-Tagatose 1,6-biphosphate_c0	C6H10O12P2	-4	RNBGYGVWRKECFJ-OEXCPVAWSA-J	O=P([O-])([O-])OCC1OC(O)(COP(=O)([O-])[O-])C(O)C1O	-644.17	C03785	cpd02371
cpd00182_c0	Adenosine_c0	C10H13N5O4	0	OIRDTQYFTABQOQ-KQYNXXCUSA-N	Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O	-45.35	C00212	cpd00182
cpd00105_c0	D-Ribose_c0	C5H10O5	0	HMFHBZSHGGEWLO-AIHAYLRMSA-N	OCC1OC(O)C(O)C1O	-181.62	C00121	cpd00105
cpd03959_c0	Atrazine_c0	C8H14N5Cl	0	MXWJVTOOROXGIU-UHFFFAOYSA-N	CCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1	55.03	C06551	cpd03959
cpd03967_c0	Deethylatrazine_c0	C6H10N5Cl	0	DFWFIQKMSFGDCQ-UHFFFAOYSA-N	CC(C)N=c1[nH]c(Cl)nc(=N)[nH]1	48.6	C06559	cpd03967
cpd02041_c0	(S)-2-Hydroxyglutarate_c0	C5H6O5	-2	HWXBTNAVRSUOJR-VKHMYHEASA-L	O=C([O-])CCC(O)C(=O)[O-]	-199.38	C03196	cpd02041
cpd12606_c0	Plasmenylethanolamine_c0	C8H13NO7PR2	-1				C04756	cpd12606
cpd00444_c0	CDPethanolamine_c0	C11H19N4O11P2	-1	WVIMUEUQJFPNDK-PEBGCTIMSA-M	N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OCCN)C(O)C2O)c([O-])n1	-536.39	C00570	cpd00444
cpd12322_c0	1-Alkenyl-2-acylglycerol_c0	C6H8O4R2	0				C03454	cpd12322
cpd01982_c0	5-Phosphoribosylamine_c0	C5H11NO7P	-1	SKCBPEVYGOQGJN-TXICZTDVSA-M	NC1OC(COP(=O)([O-])O)C(O)C1O	-358.87	C03090	cpd01982
cpd12273_c0	1-Alkyl-2-acylglycerol_c0	C4H6O4R2	0				C03201	cpd12273
cpd12554_c0	1-Alkyl-2-acylglycerophosphoethanolamine_c0	C6H11NO7PR2	-1				C04475	cpd12554
cpd15277_c0	Palmitoyl-ACP_c0	C27H51N2O8PRS	-2					cpd15277
cpd15421_c0	CDP-1,2-dioctadecanoylglycerol_c0	C48H87N3O15P2	-2	PDCWLWQTNQCGRI-IGIWICMZSA-L	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OP(=O)(O)OCC1OC(n2ccc(=N)nc2[O-])C(O)C1O)OC(=O)CCCCCCCCCCCCCCCCC	-631.12		cpd15421
cpd02991_c0	phosphoribulosylformimino-AICAR-phosphate_c0	C15H22N5O15P2	-3	BLKFNHOCHNCLII-GHVQHMAVSA-J	NC(=O)c1ncn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c1NC=NCC(=O)C(O)C(O)COP(=O)([O-])[O-]	-651.25	C04916	cpd02991
cpd15721_c0	Diisohexadecanoylphosphatidylglycerophosphate_c0	C38H74O13P2	-2			-629.02		cpd15721
cpd00044_c0	3-phosphoadenylylsulfate_c0	C10H11N5O13P2S	-4	GACDQMDRPRGCTN-KQYNXXCUSA-J	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OS(=O)(=O)[O-])C(OP(=O)([O-])[O-])C1O	-580.35	C00053	cpd00044
cpd12639_c0	alpha-D-Glucosyl-1,6-alpha-D-glucosyl-1,6-alpha-D-glucosyl-1,3-1-O- alkyl-2-O-acylglycerol_c0	C22H36O19R2	0				C04909	cpd12639
cpd00045_c0	Adenosine 3-5-bisphosphate_c0	C10H11N5O10P2	-4	WHTCPDAXWFLDIH-KQYNXXCUSA-J	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C1O	-470.35	C00054	cpd00045
cpd12642_c0	6-Sulfo-alpha-D-glucosyl-1,6-alpha-D-glucosyl-1,6-alpha-D-glucosyl- 1,3-1-O-alkyl-2-O-acylglycerol_c0	C22H35O22R2S	-1				C04920	cpd12642
cpd15684_c0	CDP-1,2-dianteisoheptadecanoylglycerol_c0	C46H83N3O15P2	-2			-637.98		cpd15684
cpd15690_c0	Dianteisoheptadecanoylphosphatidylserine_c0	C40H76NO10P	-2			-422.26		cpd15690
cpd00184_c0	Thymidine_c0	C10H14N2O5	0	IQFYYKKMVGJFEH-XLPZGREQSA-N	Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1O	-145.84	C00214	cpd00184
cpd00151_c0	Thymine_c0	C5H6N2O2	0	RWQNBRDOKXIBIV-UHFFFAOYSA-N	Cc1cnc(O)nc1O	-61.48	C00178	cpd00151
cpd00509_c0	deoxyribose-1-phosphate_c0	C5H9O7P	-2	KBDKAJNTYKVSEK-VPENINKCSA-L	O=P([O-])([O-])OC1CC(O)C(CO)O1	-354.28	C00672	cpd00509
cpd00288_c0	D-Glucosamine phosphate_c0	C6H13NO8P	-1	XHMJOUIAFHJHBW-IVMDWMLBSA-M	NC1C(O)OC(COP(=O)([O-])O)C(O)C1O	-395.53	C00352	cpd00288
cpd09801_c0	2-Methylnaphthalene_c0	C11H10	0	QIMMUPPBPVKWKM-UHFFFAOYSA-N	Cc1ccc2ccccc2c1	41.441	C14098	cpd09801
cpd09818_c0	Naphthyl-2-methyl-succinic acid_c0	C15H12O4	-2	PYGFLAQSMTXFMU-UHFFFAOYSA-L	O=C([O-])CC(Cc1ccc2ccccc2c1)C(=O)[O-]	-116.469	C14115	cpd09818
cpd02663_c0	2,5-Diketo-3-deoxy-D-gluconate_c0	C6H7O6	-1	IBGYNIRCYXIAON-VKHMYHEASA-M	O=C([O-])C(=O)CC(O)C(=O)CO	-212.12	C04349	cpd02663
cpd02231_c0	trans-2,3-Epoxysuccinate_c0	C4H2O5	-2	DCEMCPAKSGRHCN-JCYAYHJZSA-L	O=C([O-])C1OC1C(=O)[O-]	-178.72	C03548	cpd02231
cpd00432_c0	meso-Tartrate_c0	C4H4O6	-2	FEWJPZIEWOKRBE-XIXRPRMCSA-L	O=C([O-])C(O)C(O)C(=O)[O-]	-239.04	C00552	cpd00432
cpd03680_c0	1,2-Dehydroreticuline_c0	C19H22NO4	1	ZALYXKJOOUDZCC-UHFFFAOYSA-O	COc1ccc(CC2=[N+](C)CCc3cc(OC)c(O)cc32)cc1O	-39.52	C06167	cpd03680
cpd03083_c0	(R)-Reticuline_c0	C19H23NO4	0	BHLYRWXGMIUIHG-OAHLLOKOSA-O	COc1ccc(CC2c3cc(O)c(OC)cc3CC[NH+]2C)cc1O	-32.49	C05178	cpd03083
cpd00663_c0	Acrylyl-CoA_c0	C24H35N7O17P3S	-3	POODSGUMUCVRTR-IEXPHMLFSA-J	C=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-764.06	C00894	cpd00663
cpd00191_c0	3-Oxopropanoate_c0	C3H3O3	-1	OAKURXIZZOAYBC-UHFFFAOYSA-M	O=CCC(=O)[O-]	-111.88	C00222	cpd00191
cpd02311_c0	4-Imidazolone-5-propanoate_c0	C6H6N2O3	-2	MYNHYKDPSRPBNZ-UHFFFAOYSA-M	O=C([O-])CC[c-]1nc[nH]c1=O	-86.31	C03680	cpd02311
cpd00344_c0	N-Formimino-L-glutamate_c0	C6H9N2O4	-1	NRXIKWMTVXPVEF-BYPYZUCNSA-M	N=CNC(CCC(=O)[O-])C(=O)O	-157.18	C00439	cpd00344
cpd14887_c0	(7Z,10Z,13Z,16Z,19Z)-Docosapentaenoyl-CoA_c0	C43H65N7O17P3S	-3	NDRVWKXEWNMEEO-HVGANWHPSA-J	CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-641.63	C16166	cpd14887
cpd16301_c0	Docosapentaenoic acid_c0	C22H33O2	-1	YUFFSWGQGVEMMI-JLNKQSITSA-M	CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)[O-]	57.45	C16513	cpd16301
cpd02469_c0	enol-Oxaloacetate_c0	C4H2O5	-2	UWYVPFMHMJIBHE-UPHRSURJSA-L	O=C([O-])C=C([O-])C(=O)O	-182.3	C03981	cpd02469
cpd02080_c0	2-Butynedioic acid_c0	C4O4	-2	YTIVTFGABIZHHX-UHFFFAOYSA-L	O=C([O-])C#CC(=O)[O-]	-83	C03248	cpd02080
cpd12117_c0	beta-D-Mannoside_c0	C6H11O6R	0				C02478	cpd12117
cpd08791_c0	YC-17_c0	C25H44NO6	1	DZGHWPQKGWXOHD-NHLONWFASA-O	CCC1OC(=O)C(C)C(OC2OC(C)CC([NH+](C)C)C2O)C(C)CC(C)C(=O)C=CC1C		C11994	cpd08791
cpd08792_c0	Neomethymycin_c0	C25H44NO7	1	UEIVQYHYALXCBD-OTUJEKPESA-O	CC1CC([NH+](C)C)C(O)C(OC2C(C)CC(C)C(=O)C=CC(C)C(C(C)O)OC(=O)C2C)O1		C11995	cpd08792
cpd02787_c0	16-Methoxy-2,3-dihydro-3-hydroxytabersonine_c0	C22H28N2O4	0	MLIQIRKAHMVCDD-MMGCJVFTSA-O	CCC12C=CCN3CCC4(c5ccc(OC)cc5[NH2+]C4C(O)(C(=O)OC)C1)C32		C04578	cpd02787
cpd01736_c0	Deacetoxyvindoline_c0	C23H30N2O4	0	WNKDGPXNFMMOEJ-RNJSZURPSA-O	CCC12C=CCN3CCC4(c5ccc(OC)cc5[NH+](C)C4C(O)(C(=O)OC)C1)C32		C02673	cpd01736
cpd15323_c0	1-Acyl-sn-glycero-3-phosphoglycerol octadecanoyl_c0	C24H48O9P	-1			-394.89		cpd15323
cpd17414_c0	8-Methylthio-2-octanoic acid_c0	C9H15O3S	-1	QDZNKMGEHAHOTA-UHFFFAOYSA-M	CSCCCCCCC(=O)C(=O)[O-]	-94.2	C17224	cpd17414
cpd17415_c0	Tetrahomomethionine_c0	C9H19NO2S	0	NBXNZQFZGOQQPE-UHFFFAOYSA-N	CSCCCCCCC(N)C(=O)O	-69.43	C17225	cpd17415
cpd00412_c0	Deoxyuridine_c0	C9H12N2O5	0	MXHRCPNRJAMMIM-SHYZEUOFSA-N	O=c1nc(O)ccn1C1CC(O)C(CO)O1	-145.43	C00526	cpd00412
cpd00299_c0	dUMP_c0	C9H11N2O8P	-2	JSRLJPSBLDHEIO-SHYZEUOFSA-L	O=c1nc([O-])ccn1C1CC(O)C(COP(=O)([O-])O)O1	-357.93	C00365	cpd00299
cpd11435_c0	fa1coa_c0	C35H59N7O17P3S	-3			-768.2		cpd11435
cpd15673_c0	1-isotetradecanoyl-sn-glycerol 3-phosphate_c0	C17H34O7P	-1			-348.5		cpd15673
cpd01197_c0	Nebularine_c0	C10H12N4O4	0	MRWXACSTFXYYMV-FDDDBJFASA-N	OCC1OC(n2cnc3cncnc32)C(O)C1O	-50.63	C01736	cpd01197
cpd00360_c0	Purine_c0	C5H4N4	0	KDCGOANMDULRCW-UHFFFAOYSA-N	c1ncc2nc[nH]c2n1	73.57	C15587	cpd00360
cpd12115_c0	Arabinan_c0	C15H26O13	0				C02474	cpd12115
cpd15330_c0	1-tetradec-7-enoyl-sn-glycerol 3-phosphate_c0	C17H32O7P	-1			-324.33		cpd15330
cpd15298_c0	tetradecenoate_c0	C14H25O2	-1			-45.61		cpd15298
cpd01222_c0	1,4-Lactone_c0	C4H6O2	0	YEJRWHAVMIAJKC-UHFFFAOYSA-N	O=C1CCCO1	-61.46	C01770	cpd01222
cpd11988_c0	4-Hydroxyacid_c0	C4H7O3	-1	SJZRECIVHVDYJC-UHFFFAOYSA-M	O=C([O-])CCCO	-119.74	C01991	cpd11988
cpd09461_c0	Cerebrosterol_c0	C27H46O2	0	IOWMKBFJCNLRTC-XWXSNNQWSA-N	CC(C)C(O)CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	-22.47	C13550	cpd09461
cpd11198_c0	(24S)-Cholest-5-ene-3beta,7alpha,24-triol_c0	C27H46O3	0	ZNCHPOYZMVVJCK-LIZWOPGQSA-N	CC(C)C(O)CCC(C)C1CCC2C3C(O)C=C4CC(O)CCC4(C)C3CCC12C	-62.31	C15518	cpd11198
cpd15417_c0	CDP-1,2-didodecanoylglycerol_c0	C36H63N3O15P2	-2			-650.56		cpd15417
cpd15354_c0	2-hexadec-9-enoyl-sn-glycerol 3-phosphate_c0	C19H36O7P	-1			-321.09		cpd15354
cpd17401_c0	2-Oxo-5-methylthiopentanoic acid_c0	C6H9O3S	-1	MPJMAJLPWRBNBU-UHFFFAOYSA-M	CSCCCC(=O)C(=O)[O-]	-99.06	C17211	cpd17401
cpd17403_c0	Homomethionine_c0	C6H13NO2S	0	SFSJZXMDTNDWIX-YFKPBYRVSA-N	CSCCCC(N)C(=O)O	-74.29	C17213	cpd17403
cpd01345_c0	Taurocyamine_c0	C3H9N3O3S	0	JKLRIMRKZBSSED-UHFFFAOYSA-N	N=C(N)NCCS(=O)(=O)O	-114.873	C01959	cpd01345
cpd02710_c0	2-(3-Carboxy-3-aminopropyl)-L-histidine_c0	C10H16N4O4	0				C04441	cpd02710
cpd02858_c0	2-[3-Carboxy-3-(methylammonio)propyl]-L-histidine_c0	C11H18N4O4	0				C04692	cpd02858
cpd11849_c0	RSH_c0	HRS	0				C01336	cpd11849
cpd14475_c0	ROOH_c0	HO2R	0				C15498	cpd14475
cpd00057_c0	Alcohol_c0	HOR	0				C00069	cpd00057
cpd14474_c0	R-S-S-R_c0	R2S2	0				C15496	cpd14474
cpd11704_c0	Protein tyrosine_c0	C10H10N2O3R2	0				C00585	cpd11704
cpd11820_c0	Protein tyrosine phosphate_c0	C10H10N2O6PR2	-1				C01167	cpd11820
cpd00681_c0	Choline sulfate_c0	C5H13NO4S	0			-102.31	C00919	cpd00681
cpd09802_c0	2-Naphthaldehyde_c0	C11H8O	0	PJKVFARRVXDXAD-UHFFFAOYSA-N	O=Cc1ccc2ccccc2c1	9.461	C14099	cpd09802
cpd09804_c0	2-Naphthoic acid_c0	C11H7O2	-1	UOBYKYZJUGYBDK-UHFFFAOYSA-M	O=C([O-])c1ccc2ccccc2c1	-43.239	C14101	cpd09804
cpd04122_c0	Aminoacetaldehyde_c0	C2H6NO	1	LYIIBVSRGJSHAV-UHFFFAOYSA-O	[NH3+]CC=O	-35.03	C06735	cpd04122
cpd08279_c0	1-Hydroxy-2-naphthaldehyde_c0	C11H8O2	0	OITQDWKMIPXGFL-UHFFFAOYSA-N	O=Cc1ccc2ccccc2c1O	-30.019	C11427	cpd08279
cpd03652_c0	Digalactosylceramide_c0	C31H56NO13R	0				C06126	cpd03652
cpd00472_c0	UDPgalacturonate_c0	C15H19N2O18P2	-3	HDYANYHVCAPMJV-GXNRKQDOSA-K	O=C([O-])C1OC(OP(=O)(O)OP(=O)([O-])OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)C(O)C(O)C1O	-805.77	C00617	cpd00472
cpd00499_c0	D-glucose-1,6-biphosphate_c0	C6H12O12P2	-2	RWHOZGRAXYWRNX-VFUOTHLCSA-J	O=P([O-])([O-])OCC1OC(OP(=O)([O-])[O-])C(O)C(O)C1O	-643.28	C00660	cpd00499
cpd02074_c0	2-Oxo-6-aminocaproate_c0	C6H11NO3	0	GWENQMVPLJAMAE-UHFFFAOYSA-N	NCCCCC(=O)C(=O)O	-108.81	C03239	cpd02074
cpd00922_c0	delta1-Piperideine-2-carboxylate_c0	C6H8NO2	-1	GEJXSVNGWOSZPC-UHFFFAOYSA-M	O=C([O-])C1=NCCCC1	-57.53	C04092	cpd00922
